CESSNA,402,2.0,0.0,8.0,13-05-1983,0,1,0,0.0,0.0,0.0,private plane
BEECH,C55,2.0,4.0,0.0,15-05-1983,1,0,0,0.0,4.0,1.0,private plane
PIPER,PA-30,2.0,0.0,0.0,17-05-1983,0,0,1,1.0,1.0,1.0,private plane
PIPER,P-60-601P,2.0,1.0,0.0,18-05-1983,1,0,0,1.0,2.0,1.0,private plane
GULFSTREAM,G-159C,2.0,0.0,21.0,18-05-1983,0,1,0,0.0,0.0,0.0,regional airliner
CESSNA,Skymaster,2.0,1.0,0.0,21-05-1983,1,0,0,0.0,1.0,1.0,private plane
PIPER,PA-31,2.0,0.0,3.0,21-05-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-44,2.0,0.0,2.0,23-05-1983,1,0,0,1.0,1.0,0.3333333333333333,private plane
CESSNA,404,2.0,0.0,2.0,23-05-1983,0,1,0,0.0,0.0,0.0,private plane
BEECH,B95,2.0,0.0,2.0,25-05-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,58,2.0,0.0,1.0,26-05-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,5.0,27-05-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,7.0,28-05-1983,0,1,0,0.0,0.0,0.0,private plane
BEECH,D95A,2.0,5.0,0.0,28-05-1983,1,0,0,0.0,5.0,1.0,private plane
CESSNA,Skymaster,2.0,0.0,1.0,01-06-1983,0,0,1,1.0,1.0,0.5,private plane
PIPER,PA-34,2.0,0.0,1.0,01-06-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,5.0,02-06-1983,0,1,0,0.0,0.0,0.0,private plane
BEECH,B55,2.0,5.0,0.0,03-06-1983,1,0,0,0.0,5.0,1.0,private plane
BEECH,D18S,2.0,0.0,4.0,03-06-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,65-90,2.0,0.0,3.0,04-06-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,2.0,0.0,05-06-1983,1,0,0,0.0,2.0,1.0,private plane
PIPER,PA-23,2.0,0.0,2.0,05-06-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,18,2.0,0.0,2.0,06-06-1983,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,1.0,06-06-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,150,2.0,0.0,1.0,06-06-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,500,2.0,0.0,1.0,08-06-1983,0,0,0,1.0,1.0,0.5,private plane
CESSNA,402,2.0,0.0,3.0,09-06-1983,0,0,1,0.0,0.0,0.0,private plane
LEARJET,PA-23,2.0,0.0,8.0,11-06-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,C-35,2.0,0.0,0.0,13-06-1983,1,0,0,4.0,4.0,1.0,private plane
PIPER,PA-23,2.0,0.0,0.0,14-06-1983,1,0,0,3.0,3.0,1.0,private plane
CESSNA,421,2.0,0.0,2.0,15-06-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,T303,2.0,0.0,2.0,17-06-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,H-18,2.0,0.0,1.0,18-06-1983,1,0,0,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,4.0,18-06-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,0.0,0.0,19-06-1983,1,0,0,1.0,1.0,1.0,private plane
CESSNA,421,2.0,0.0,3.0,19-06-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,C55,2.0,0.0,0.0,21-06-1983,1,0,0,2.0,2.0,1.0,private plane
CESSNA,Skymaster,2.0,0.0,3.0,21-06-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,58,2.0,0.0,2.0,25-06-1983,1,0,0,0.0,0.0,0.0,private plane
BEECH,D18S,2.0,0.0,2.0,26-06-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,1.0,28-06-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,E18S,2.0,0.0,0.0,30-06-1983,0,0,1,1.0,1.0,1.0,private plane
CESSNA,340,2.0,0.0,4.0,30-06-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-39,2.0,0.0,3.0,01-07-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,1.0,02-07-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,58P,2.0,0.0,4.0,03-07-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,2.0,04-07-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,60,2.0,0.0,0.0,05-07-1983,1,0,0,1.0,1.0,1.0,private plane
CESSNA,414,2.0,0.0,2.0,08-07-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,1.0,09-07-1983,0,0,1,2.0,2.0,0.6666666666666666,private plane
CESSNA,340,2.0,0.0,4.0,10-07-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,A55,2.0,0.0,0.0,13-07-1983,0,0,1,1.0,1.0,1.0,private plane
PIPER,PA-30,2.0,0.0,3.0,15-07-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,C45,2.0,0.0,1.0,17-07-1983,1,0,0,0.0,0.0,0.0,private plane
BEECH,A55,2.0,0.0,2.0,18-07-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,0.0,0.0,19-07-1983,1,0,0,2.0,2.0,1.0,private plane
BEECH,E18S,2.0,0.0,1.0,20-07-1983,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,1.0,0.0,21-07-1983,1,0,0,4.0,5.0,1.0,private plane
PIPER,PA-60,2.0,2.0,0.0,23-07-1983,1,0,0,0.0,2.0,1.0,private plane
BEECH,B-60,2.0,0.0,0.0,24-07-1983,0,0,1,1.0,1.0,1.0,private plane
PIPER,PA-23,2.0,0.0,0.0,25-07-1983,0,0,1,2.0,2.0,1.0,private plane
BEECH,C45,2.0,0.0,1.0,25-07-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,2.0,26-07-1983,0,0,1,0.0,0.0,0.0,private plane
BOEING,727,3.0,0.0,129.0,28-07-1983,0,1,0,0.0,0.0,0.0,large airliner
BEECH,B55,2.0,0.0,3.0,28-07-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,B99,2.0,0.0,2.0,28-07-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,2.0,28-07-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,1.0,01-08-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,B55,2.0,2.0,0.0,04-08-1983,1,0,0,1.0,3.0,1.0,private plane
CESSNA,Skymaster,2.0,0.0,1.0,04-08-1983,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,102.0,05-08-1983,0,1,0,0.0,0.0,0.0,large airliner
BEECH,90,2.0,0.0,4.0,05-08-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,A55,2.0,0.0,4.0,06-08-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,1.0,0.0,08-08-1983,1,0,0,0.0,1.0,1.0,private plane
CESSNA,421,2.0,0.0,1.0,09-08-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,E55,2.0,0.0,0.0,10-08-1983,0,0,1,1.0,1.0,1.0,private plane
BOEING,737,2.0,0.0,0.0,12-08-1983,0,1,0,33.0,33.0,1.0,large airliner
BEECH,E18S,2.0,0.0,2.0,12-08-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,0.0,1.0,12-08-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,58,2.0,0.0,5.0,12-08-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,E18S,2.0,0.0,0.0,13-08-1983,1,0,0,2.0,2.0,1.0,private plane
BEECH,58TC,2.0,0.0,1.0,15-08-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-38,2.0,0.0,2.0,15-08-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,0.0,16-08-1983,0,1,0,1.0,1.0,1.0,private plane
CESSNA,336,2.0,0.0,1.0,16-08-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,60,2.0,0.0,1.0,17-08-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,5.0,19-08-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,21-08-1983,1,0,0,0.0,0.0,0.0,private plane
CESSNA,401A,2.0,0.0,2.0,23-08-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,1.0,25-08-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,2.0,25-08-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,G18,2.0,0.0,1.0,30-08-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,C55,2.0,0.0,2.0,01-09-1983,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,2.0,0.0,02-09-1983,1,0,0,0.0,2.0,1.0,private plane
BOEING,727,3.0,0.0,128.0,02-09-1983,0,0,0,2.0,2.0,0.015384615384615385,large airliner
BEECH,B55,2.0,0.0,1.0,02-09-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,6.0,02-09-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,A55,2.0,0.0,1.0,03-09-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,601P,2.0,0.0,3.0,04-09-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,3.0,07-09-1983,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,1.0,08-09-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,4.0,10-09-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,3.0,14-09-1983,0,0,1,7.0,7.0,0.7,private plane
PIPER,PA-34,2.0,0.0,2.0,15-09-1983,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,4.0,16-09-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,200,2.0,2.0,1.0,17-09-1983,0,0,1,0.0,2.0,0.6666666666666666,private plane
BEECH,G18,2.0,0.0,1.0,17-09-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,1.0,20-09-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Citation,2.0,0.0,6.0,20-09-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,4.0,21-09-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,4.0,23-09-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,1.0,0.0,24-09-1983,1,0,0,0.0,1.0,1.0,private plane
BEECH,58P,2.0,1.0,0.0,24-09-1983,1,0,0,4.0,5.0,1.0,private plane
CESSNA,421,2.0,0.0,2.0,24-09-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,340,2.0,1.0,0.0,25-09-1983,1,0,0,0.0,1.0,1.0,private plane
PIPER,PA-23,2.0,0.0,0.0,26-09-1983,0,0,1,1.0,1.0,1.0,private plane
BEECH,C45,2.0,0.0,3.0,27-09-1983,0,0,0,0.0,0.0,0.0,private plane
BEECH,76,2.0,0.0,4.0,29-09-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,7.0,30-09-1983,0,1,0,0.0,0.0,0.0,private plane
BEECH,C45,2.0,3.0,0.0,03-10-1983,1,0,0,0.0,3.0,1.0,private plane
BEECH,B55,2.0,5.0,0.0,03-10-1983,1,0,0,0.0,5.0,1.0,private plane
BEECH,56TC,2.0,0.0,0.0,04-10-1983,0,0,1,4.0,4.0,1.0,private plane
PIPER,PA-31,2.0,0.0,0.0,04-10-1983,0,0,1,5.0,5.0,1.0,private plane
PIPER,PA-23,2.0,2.0,0.0,05-10-1983,0,0,1,0.0,2.0,1.0,private plane
PIPER,PA-44,2.0,0.0,3.0,07-10-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,58,2.0,0.0,2.0,08-10-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,2.0,09-10-1983,0,0,0,1.0,1.0,0.3333333333333333,private plane
BEECH,C55,2.0,0.0,2.0,11-10-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,414,2.0,0.0,2.0,11-10-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,340,2.0,0.0,1.0,13-10-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,3.0,15-10-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,B55,2.0,0.0,4.0,16-10-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,17-10-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,58,2.0,2.0,0.0,19-10-1983,1,0,0,0.0,2.0,1.0,private plane
PIPER,PA-23,2.0,0.0,1.0,19-10-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,2.0,20-10-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,8.0,0.0,20-10-1983,1,0,0,0.0,8.0,1.0,private plane
PIPER,PA-39,2.0,0.0,0.0,22-10-1983,1,0,0,1.0,1.0,1.0,private plane
CESSNA,402,2.0,0.0,2.0,24-10-1983,0,0,1,0.0,0.0,0.0,private plane
